id,timeInfected,infectedById
AAACCGG:3646,2011.1728,AAACCGG:1848
AAACCGG:3647,2011.1728,AAACCGG:1854
AAACCGG:3648,2011.1728,AAACCGG:1873
AAACCGG:3649,2011.1728,AAACCGG:1881
AAACCGG:3650,2011.1728,AAACCGG:1888
AAACCGG:3651,2011.1728,AAACCGG:1893
AAACCGG:3652,2011.1728,AAACCGG:2214
AAACCGG:3653,2011.1728,AAACCGG:2224
AAACCGG:3654,2011.1728,AAACCGG:2230
AAACCGG:3655,2011.1728,AAACCGG:2236
AAACCGG:3656,2011.1728,AAACCGG:2256
AAACCGG:3657,2011.1728,AAACCGG:2257
AAACCGG:3658,2011.1728,AAACCGG:2259
AAACCGG:3659,2011.1728,AAACCGG:2261
AAACCGG:3660,2011.1728,AAACCGG:2262
AAACCGG:3661,2011.1728,AAACCGG:2272
AAACCGG:3662,2011.1728,AAACCGG:2588
AAACCGG:3663,2011.1728,AAACCGG:2596
AAACCGG:3664,2011.1728,AAACCGG:2599
AAACCGG:3665,2011.1728,AAACCGG:2611
AAACCGG:3666,2011.1728,AAACCGG:2615
AAACCGG:3667,2011.1728,AAACCGG:2617
AAACCGG:3668,2011.1728,AAACCGG:2620
AAACCGG:3669,2011.1728,AAACCGG:2621
AAACCGG:3670,2011.1728,AAACCGG:2623
AAACCGG:3671,2011.1728,AAACCGG:2625
AAACCGG:3672,2011.1728,AAACCGG:2627
AAACCGG:3673,2011.1728,AAACCGG:2634
AAACCGG:3674,2011.1728,AAACCGG:2639
AAACCGG:3675,2011.1728,AAACCGG:2641
AAACCGG:3676,2011.1728,AAACCGG:2645
AAACCGG:3677,2011.1728,AAACCGG:2969
AAACCGG:3678,2011.1728,AAACCGG:2978
AAACCGG:3679,2011.1728,AAACCGG:2981
AAACCGG:3680,2011.1728,AAACCGG:2984
AAACCGG:3681,2011.1728,AAACCGG:2987
AAACCGG:3682,2011.1728,AAACCGG:2989
AAACCGG:3683,2011.1728,AAACCGG:2990
AAACCGG:3684,2011.1728,AAACCGG:2992
AAACCGG:3685,2011.1728,AAACCGG:2999
AAACCGG:3686,2011.1728,AAACCGG:3316
AAACCGG:3687,2011.1728,AAACCGG:3318
AAACCGG:3688,2011.1728,AAACCGG:3324
AAACCGG:3689,2011.1728,AAACCGG:3336
AAACCGG:3690,2011.1728,AAACCGG:3337
AAACCGG:3691,2011.1728,AAACCGG:3340
AAACCGG:3692,2011.1728,AAACCGG:3343
AAACCGG:3693,2011.1728,AAACCGG:3346
AAACCGG:3694,2011.1728,AAACCGG:3349
AAACCGG:3695,2011.1728,AAACCGG:3350
BFEEDGB:3696,2011.1728,BFEEDGB:1566
BFEEDGB:3697,2011.1728,BFEEDGB:1578
BFEEDGB:3698,2011.1728,BFEEDGB:1899
BFEEDGB:3699,2011.1728,BFEEDGB:1910
BFEEDGB:3700,2011.1728,BFEEDGB:1912
BFEEDGB:3701,2011.1728,BFEEDGB:1943
BFEEDGB:3702,2011.1728,BFEEDGB:2275
BFEEDGB:3703,2011.1728,BFEEDGB:2285
BFEEDGB:3704,2011.1728,BFEEDGB:2291
BFEEDGB:3705,2011.1728,BFEEDGB:2293
BFEEDGB:3706,2011.1728,BFEEDGB:2306
BFEEDGB:3707,2011.1728,BFEEDGB:2657
BFEEDGB:3708,2011.1728,BFEEDGB:2659
BFEEDGB:3709,2011.1728,BFEEDGB:2664
BFEEDGB:3710,2011.1728,BFEEDGB:2681
BFEEDGB:3711,2011.1728,BFEEDGB:3014
BFEEDGB:3712,2011.1728,BFEEDGB:3032
BFEEDGB:3713,2011.1728,BFEEDGB:3040
BFEEDGB:3714,2011.1728,BFEEDGB:3041
BFEEDGB:3715,2011.1728,BFEEDGB:3354
BFEEDGB:3716,2011.1728,BFEEDGB:3359
BFEEDGB:3717,2011.1728,BFEEDGB:3382
DEACAEF:3718,2011.1728,DEACAEF:1949
DEACAEF:3719,2011.1728,DEACAEF:1955
DEACAEF:3720,2011.1728,DEACAEF:1956
DEACAEF:3721,2011.1728,DEACAEF:1957
DEACAEF:3722,2011.1728,DEACAEF:2310
DEACAEF:3723,2011.1728,DEACAEF:2312
DEACAEF:3724,2011.1728,DEACAEF:2315
DEACAEF:3725,2011.1728,DEACAEF:2323
DEACAEF:3726,2011.1728,DEACAEF:2325
DEACAEF:3727,2011.1728,DEACAEF:2327
DEACAEF:3728,2011.1728,DEACAEF:2328
DEACAEF:3729,2011.1728,DEACAEF:2689
DEACAEF:3730,2011.1728,DEACAEF:2690
DEACAEF:3731,2011.1728,DEACAEF:2694
DEACAEF:3732,2011.1728,DEACAEF:2697
DEACAEF:3733,2011.1728,DEACAEF:2700
DEACAEF:3734,2011.1728,DEACAEF:2702
DEACAEF:3735,2011.1728,DEACAEF:2703
DEACAEF:3736,2011.1728,DEACAEF:2704
DEACAEF:3737,2011.1728,DEACAEF:2707
DEACAEF:3738,2011.1728,DEACAEF:3051
DEACAEF:3739,2011.1728,DEACAEF:3065
DEACAEF:3740,2011.1728,DEACAEF:3068
DEACAEF:3741,2011.1728,DEACAEF:3070
DEACAEF:3742,2011.1728,DEACAEF:3383
DEACAEF:3743,2011.1728,DEACAEF:3390
DEACAEF:3744,2011.1728,DEACAEF:3391
DEACAEF:3745,2011.1728,DEACAEF:3393
DEACAEF:3746,2011.1728,DEACAEF:3397
DEACAEF:3747,2011.1728,DEACAEF:3400
ADCEFFB:3748,2011.192,ADCEFFB:1281
ADCEFFB:3749,2011.192,ADCEFFB:1282
ADCEFFB:3750,2011.192,ADCEFFB:1607
ADCEFFB:3751,2011.192,ADCEFFB:1649
ADCEFFB:3752,2011.192,ADCEFFB:1665
ADCEFFB:3753,2011.192,ADCEFFB:1668
ADCEFFB:3754,2011.192,ADCEFFB:1680
ADCEFFB:3755,2011.192,ADCEFFB:1977
ADCEFFB:3756,2011.192,ADCEFFB:1979
ADCEFFB:3757,2011.192,ADCEFFB:1984
ADCEFFB:3758,2011.192,ADCEFFB:1986
ADCEFFB:3759,2011.192,ADCEFFB:1988
ADCEFFB:3760,2011.192,ADCEFFB:1993
ADCEFFB:3761,2011.192,ADCEFFB:1995
ADCEFFB:3762,2011.192,ADCEFFB:1998
ADCEFFB:3763,2011.192,ADCEFFB:2001
ADCEFFB:3764,2011.192,ADCEFFB:2008
ADCEFFB:3765,2011.192,ADCEFFB:2016
ADCEFFB:3766,2011.192,ADCEFFB:2022
ADCEFFB:3767,2011.192,ADCEFFB:2033
ADCEFFB:3768,2011.192,ADCEFFB:2047
ADCEFFB:3769,2011.192,ADCEFFB:2332
ADCEFFB:3770,2011.192,ADCEFFB:2340
ADCEFFB:3771,2011.192,ADCEFFB:2343
ADCEFFB:3772,2011.192,ADCEFFB:2349
ADCEFFB:3773,2011.192,ADCEFFB:2353
ADCEFFB:3774,2011.192,ADCEFFB:2354
ADCEFFB:3775,2011.192,ADCEFFB:2356
ADCEFFB:3776,2011.192,ADCEFFB:2357
ADCEFFB:3777,2011.192,ADCEFFB:2364
ADCEFFB:3778,2011.192,ADCEFFB:2367
ADCEFFB:3779,2011.192,ADCEFFB:2369
ADCEFFB:3780,2011.192,ADCEFFB:2372
ADCEFFB:3781,2011.192,ADCEFFB:2384
ADCEFFB:3782,2011.192,ADCEFFB:2385
ADCEFFB:3783,2011.192,ADCEFFB:2386
ADCEFFB:3784,2011.192,ADCEFFB:2387
ADCEFFB:3785,2011.192,ADCEFFB:2389
ADCEFFB:3786,2011.192,ADCEFFB:2397
ADCEFFB:3787,2011.192,ADCEFFB:2407
ADCEFFB:3788,2011.192,ADCEFFB:2413
ADCEFFB:3789,2011.192,ADCEFFB:2423
ADCEFFB:3790,2011.192,ADCEFFB:2427
ADCEFFB:3791,2011.192,ADCEFFB:2711
ADCEFFB:3792,2011.192,ADCEFFB:2714
ADCEFFB:3793,2011.192,ADCEFFB:2729
ADCEFFB:3794,2011.192,ADCEFFB:2732
ADCEFFB:3795,2011.192,ADCEFFB:2744
ADCEFFB:3796,2011.192,ADCEFFB:2747
ADCEFFB:3797,2011.192,ADCEFFB:2748
ADCEFFB:3798,2011.192,ADCEFFB:2751
ADCEFFB:3799,2011.192,ADCEFFB:2752
ADCEFFB:3800,2011.192,ADCEFFB:2753
ADCEFFB:3801,2011.192,ADCEFFB:2758
ADCEFFB:3802,2011.192,ADCEFFB:2760
ADCEFFB:3803,2011.192,ADCEFFB:2768
ADCEFFB:3804,2011.192,ADCEFFB:2776
ADCEFFB:3805,2011.192,ADCEFFB:2777
ADCEFFB:3806,2011.192,ADCEFFB:2778
ADCEFFB:3807,2011.192,ADCEFFB:2780
ADCEFFB:3808,2011.192,ADCEFFB:2781
ADCEFFB:3809,2011.192,ADCEFFB:2783
ADCEFFB:3810,2011.192,ADCEFFB:2788
ADCEFFB:3811,2011.192,ADCEFFB:2791
ADCEFFB:3812,2011.192,ADCEFFB:2794
ADCEFFB:3813,2011.192,ADCEFFB:2796
ADCEFFB:3814,2011.192,ADCEFFB:2801
ADCEFFB:3815,2011.192,ADCEFFB:2805
ADCEFFB:3816,2011.192,ADCEFFB:3076
ADCEFFB:3817,2011.192,ADCEFFB:3078
ADCEFFB:3818,2011.192,ADCEFFB:3081
ADCEFFB:3819,2011.192,ADCEFFB:3082
ADCEFFB:3820,2011.192,ADCEFFB:3083
ADCEFFB:3821,2011.192,ADCEFFB:3084
ADCEFFB:3822,2011.192,ADCEFFB:3089
ADCEFFB:3823,2011.192,ADCEFFB:3094
ADCEFFB:3824,2011.192,ADCEFFB:3105
ADCEFFB:3825,2011.192,ADCEFFB:3118
ADCEFFB:3826,2011.192,ADCEFFB:3121
ADCEFFB:3827,2011.192,ADCEFFB:3123
ADCEFFB:3828,2011.192,ADCEFFB:3124
ADCEFFB:3829,2011.192,ADCEFFB:3137
ADCEFFB:3830,2011.192,ADCEFFB:3141
ADCEFFB:3831,2011.192,ADCEFFB:3143
ADCEFFB:3832,2011.192,ADCEFFB:3145
ADCEFFB:3833,2011.192,ADCEFFB:3146
ADCEFFB:3834,2011.192,ADCEFFB:3148
ADCEFFB:3835,2011.192,ADCEFFB:3149
ADCEFFB:3836,2011.192,ADCEFFB:3150
ADCEFFB:3837,2011.192,ADCEFFB:3157
ADCEFFB:3838,2011.192,ADCEFFB:3169
ADCEFFB:3839,2011.192,ADCEFFB:3407
ADCEFFB:3840,2011.192,ADCEFFB:3416
ADCEFFB:3841,2011.192,ADCEFFB:3417
ADCEFFB:3842,2011.192,ADCEFFB:3418
ADCEFFB:3843,2011.192,ADCEFFB:3419
ADCEFFB:3844,2011.192,ADCEFFB:3422
ADCEFFB:3845,2011.192,ADCEFFB:3428
ADCEFFB:3846,2011.192,ADCEFFB:3431
ADCEFFB:3847,2011.192,ADCEFFB:3435
ADCEFFB:3848,2011.192,ADCEFFB:3437
ADCEFFB:3849,2011.192,ADCEFFB:3439
ADCEFFB:3850,2011.192,ADCEFFB:3441
ADCEFFB:3851,2011.192,ADCEFFB:3445
ADCEFFB:3852,2011.192,ADCEFFB:3451
ADCEFFB:3853,2011.192,ADCEFFB:3457
ADCEFFB:3854,2011.192,ADCEFFB:3461
ADCEFFB:3855,2011.192,ADCEFFB:3466
ADCEFFB:3856,2011.192,ADCEFFB:3477
ADCEFFB:3857,2011.192,ADCEFFB:3480
ADCEFFB:3858,2011.192,ADCEFFB:3482
ADCEFFB:3859,2011.192,ADCEFFB:3484
ADCEFFB:3860,2011.192,ADCEFFB:3489
ADCEFFB:3861,2011.192,ADCEFFB:3492
ADCEFFB:3862,2011.192,ADCEFFB:3495
ADCEFFB:3863,2011.192,ADCEFFB:3499
FCAGEGC:3864,2011.192,FCAGEGC:1449
FCAGEGC:3865,2011.192,FCAGEGC:1692
FCAGEGC:3866,2011.192,FCAGEGC:1716
FCAGEGC:3867,2011.192,FCAGEGC:1744
FCAGEGC:3868,2011.192,FCAGEGC:1755
FCAGEGC:3869,2011.192,FCAGEGC:2054
FCAGEGC:3870,2011.192,FCAGEGC:2070
FCAGEGC:3871,2011.192,FCAGEGC:2072
FCAGEGC:3872,2011.192,FCAGEGC:2080
FCAGEGC:3873,2011.192,FCAGEGC:2098
FCAGEGC:3874,2011.192,FCAGEGC:2103
FCAGEGC:3875,2011.192,FCAGEGC:2109
FCAGEGC:3876,2011.192,FCAGEGC:2111
FCAGEGC:3877,2011.192,FCAGEGC:2119
FCAGEGC:3878,2011.192,FCAGEGC:2123
FCAGEGC:3879,2011.192,FCAGEGC:2133
FCAGEGC:3880,2011.192,FCAGEGC:2142
FCAGEGC:3881,2011.192,FCAGEGC:2152
FCAGEGC:3882,2011.192,FCAGEGC:2157
FCAGEGC:3883,2011.192,FCAGEGC:2160
FCAGEGC:3884,2011.192,FCAGEGC:2163
FCAGEGC:3885,2011.192,FCAGEGC:2169
FCAGEGC:3886,2011.192,FCAGEGC:2171
FCAGEGC:3887,2011.192,FCAGEGC:2178
FCAGEGC:3888,2011.192,FCAGEGC:2179
FCAGEGC:3889,2011.192,FCAGEGC:2184
FCAGEGC:3890,2011.192,FCAGEGC:2191
FCAGEGC:3891,2011.192,FCAGEGC:2195
FCAGEGC:3892,2011.192,FCAGEGC:2429
FCAGEGC:3893,2011.192,FCAGEGC:2430
FCAGEGC:3894,2011.192,FCAGEGC:2434
FCAGEGC:3895,2011.192,FCAGEGC:2438
FCAGEGC:3896,2011.192,FCAGEGC:2445
FCAGEGC:3897,2011.192,FCAGEGC:2448
FCAGEGC:3898,2011.192,FCAGEGC:2454
FCAGEGC:3899,2011.192,FCAGEGC:2466
FCAGEGC:3900,2011.192,FCAGEGC:2467
FCAGEGC:3901,2011.192,FCAGEGC:2479
FCAGEGC:3902,2011.192,FCAGEGC:2481
FCAGEGC:3903,2011.192,FCAGEGC:2486
FCAGEGC:3904,2011.192,FCAGEGC:2488
FCAGEGC:3905,2011.192,FCAGEGC:2490
FCAGEGC:3906,2011.192,FCAGEGC:2491
FCAGEGC:3907,2011.192,FCAGEGC:2498
FCAGEGC:3908,2011.192,FCAGEGC:2502
FCAGEGC:3909,2011.192,FCAGEGC:2506
FCAGEGC:3910,2011.192,FCAGEGC:2526
FCAGEGC:3911,2011.192,FCAGEGC:2528
FCAGEGC:3912,2011.192,FCAGEGC:2532
FCAGEGC:3913,2011.192,FCAGEGC:2534
FCAGEGC:3914,2011.192,FCAGEGC:2543
FCAGEGC:3915,2011.192,FCAGEGC:2546
FCAGEGC:3916,2011.192,FCAGEGC:2554
FCAGEGC:3917,2011.192,FCAGEGC:2561
FCAGEGC:3918,2011.192,FCAGEGC:2567
FCAGEGC:3919,2011.192,FCAGEGC:2572
FCAGEGC:3920,2011.192,FCAGEGC:2579
FCAGEGC:3921,2011.192,FCAGEGC:2826
FCAGEGC:3922,2011.192,FCAGEGC:2830
FCAGEGC:3923,2011.192,FCAGEGC:2833
FCAGEGC:3924,2011.192,FCAGEGC:2838
FCAGEGC:3925,2011.192,FCAGEGC:2839
FCAGEGC:3926,2011.192,FCAGEGC:2840
FCAGEGC:3927,2011.192,FCAGEGC:2863
FCAGEGC:3928,2011.192,FCAGEGC:2869
FCAGEGC:3929,2011.192,FCAGEGC:2876
FCAGEGC:3930,2011.192,FCAGEGC:2877
FCAGEGC:3931,2011.192,FCAGEGC:2883
FCAGEGC:3932,2011.192,FCAGEGC:2899
FCAGEGC:3933,2011.192,FCAGEGC:2900
FCAGEGC:3934,2011.192,FCAGEGC:2903
FCAGEGC:3935,2011.192,FCAGEGC:2906
FCAGEGC:3936,2011.192,FCAGEGC:2907
FCAGEGC:3937,2011.192,FCAGEGC:2913
FCAGEGC:3938,2011.192,FCAGEGC:2940
FCAGEGC:3939,2011.192,FCAGEGC:2941
FCAGEGC:3940,2011.192,FCAGEGC:2944
FCAGEGC:3941,2011.192,FCAGEGC:2945
FCAGEGC:3942,2011.192,FCAGEGC:2946
FCAGEGC:3943,2011.192,FCAGEGC:2951
FCAGEGC:3944,2011.192,FCAGEGC:2953
FCAGEGC:3945,2011.192,FCAGEGC:2957
FCAGEGC:3946,2011.192,FCAGEGC:2967
FCAGEGC:3947,2011.192,FCAGEGC:3172
FCAGEGC:3948,2011.192,FCAGEGC:3175
FCAGEGC:3949,2011.192,FCAGEGC:3178
FCAGEGC:3950,2011.192,FCAGEGC:3189
FCAGEGC:3951,2011.192,FCAGEGC:3190
FCAGEGC:3952,2011.192,FCAGEGC:3193
FCAGEGC:3953,2011.192,FCAGEGC:3195
FCAGEGC:3954,2011.192,FCAGEGC:3197
FCAGEGC:3955,2011.192,FCAGEGC:3201
FCAGEGC:3956,2011.192,FCAGEGC:3203
FCAGEGC:3957,2011.192,FCAGEGC:3206
FCAGEGC:3958,2011.192,FCAGEGC:3210
FCAGEGC:3959,2011.192,FCAGEGC:3223
FCAGEGC:3960,2011.192,FCAGEGC:3230
FCAGEGC:3961,2011.192,FCAGEGC:3234
FCAGEGC:3962,2011.192,FCAGEGC:3242
FCAGEGC:3963,2011.192,FCAGEGC:3247
FCAGEGC:3964,2011.192,FCAGEGC:3249
FCAGEGC:3965,2011.192,FCAGEGC:3258
FCAGEGC:3966,2011.192,FCAGEGC:3265
FCAGEGC:3967,2011.192,FCAGEGC:3270
FCAGEGC:3968,2011.192,FCAGEGC:3271
FCAGEGC:3969,2011.192,FCAGEGC:3276
FCAGEGC:3970,2011.192,FCAGEGC:3294
FCAGEGC:3971,2011.192,FCAGEGC:3298
FCAGEGC:3972,2011.192,FCAGEGC:3309
FCAGEGC:3973,2011.192,FCAGEGC:3310
FCAGEGC:3974,2011.192,FCAGEGC:3311
FCAGEGC:3975,2011.192,FCAGEGC:3511
FCAGEGC:3976,2011.192,FCAGEGC:3515
FCAGEGC:3977,2011.192,FCAGEGC:3518
FCAGEGC:3978,2011.192,FCAGEGC:3527
FCAGEGC:3979,2011.192,FCAGEGC:3528
FCAGEGC:3980,2011.192,FCAGEGC:3532
FCAGEGC:3981,2011.192,FCAGEGC:3534
FCAGEGC:3982,2011.192,FCAGEGC:3543
FCAGEGC:3983,2011.192,FCAGEGC:3554
FCAGEGC:3984,2011.192,FCAGEGC:3555
FCAGEGC:3985,2011.192,FCAGEGC:3560
FCAGEGC:3986,2011.192,FCAGEGC:3562
FCAGEGC:3987,2011.192,FCAGEGC:3564
FCAGEGC:3988,2011.192,FCAGEGC:3566
FCAGEGC:3989,2011.192,FCAGEGC:3567
FCAGEGC:3990,2011.192,FCAGEGC:3574
FCAGEGC:3991,2011.192,FCAGEGC:3579
FCAGEGC:3992,2011.192,FCAGEGC:3586
FCAGEGC:3993,2011.192,FCAGEGC:3593
FCAGEGC:3994,2011.192,FCAGEGC:3601
FCAGEGC:3995,2011.192,FCAGEGC:3606
FCAGEGC:3996,2011.192,FCAGEGC:3610
FCAGEGC:3997,2011.192,FCAGEGC:3617
FCAGEGC:3998,2011.192,FCAGEGC:3618
FCAGEGC:3999,2011.192,FCAGEGC:3619
FCAGEGC:4000,2011.192,FCAGEGC:3625
FCAGEGC:4001,2011.192,FCAGEGC:3639
AAACCGG:4002,2011.192,AAACCGG:1844
AAACCGG:4003,2011.192,AAACCGG:1873
AAACCGG:4004,2011.192,AAACCGG:2209
AAACCGG:4005,2011.192,AAACCGG:2211
AAACCGG:4006,2011.192,AAACCGG:2230
AAACCGG:4007,2011.192,AAACCGG:2241
AAACCGG:4008,2011.192,AAACCGG:2247
AAACCGG:4009,2011.192,AAACCGG:2258
AAACCGG:4010,2011.192,AAACCGG:2259
AAACCGG:4011,2011.192,AAACCGG:2262
AAACCGG:4012,2011.192,AAACCGG:2264
AAACCGG:4013,2011.192,AAACCGG:2589
AAACCGG:4014,2011.192,AAACCGG:2594
AAACCGG:4015,2011.192,AAACCGG:2596
AAACCGG:4016,2011.192,AAACCGG:2598
AAACCGG:4017,2011.192,AAACCGG:2599
AAACCGG:4018,2011.192,AAACCGG:2611
AAACCGG:4019,2011.192,AAACCGG:2612
AAACCGG:4020,2011.192,AAACCGG:2616
AAACCGG:4021,2011.192,AAACCGG:2620
AAACCGG:4022,2011.192,AAACCGG:2628
AAACCGG:4023,2011.192,AAACCGG:2629
AAACCGG:4024,2011.192,AAACCGG:2644
AAACCGG:4025,2011.192,AAACCGG:2978
AAACCGG:4026,2011.192,AAACCGG:2981
AAACCGG:4027,2011.192,AAACCGG:2987
AAACCGG:4028,2011.192,AAACCGG:2990
AAACCGG:4029,2011.192,AAACCGG:2992
AAACCGG:4030,2011.192,AAACCGG:3012
AAACCGG:4031,2011.192,AAACCGG:3319
AAACCGG:4032,2011.192,AAACCGG:3324
AAACCGG:4033,2011.192,AAACCGG:3326
AAACCGG:4034,2011.192,AAACCGG:3343
AAACCGG:4035,2011.192,AAACCGG:3348
AAACCGG:4036,2011.192,AAACCGG:3350
AAACCGG:4037,2011.192,AAACCGG:3352
AAACCGG:4038,2011.192,AAACCGG:3353
AAACCGG:4039,2011.192,AAACCGG:3646
AAACCGG:4040,2011.192,AAACCGG:3649
AAACCGG:4041,2011.192,AAACCGG:3655
AAACCGG:4042,2011.192,AAACCGG:3666
AAACCGG:4043,2011.192,AAACCGG:3667
AAACCGG:4044,2011.192,AAACCGG:3672
AAACCGG:4045,2011.192,AAACCGG:3674
AAACCGG:4046,2011.192,AAACCGG:3678
AAACCGG:4047,2011.192,AAACCGG:3683
AAACCGG:4048,2011.192,AAACCGG:3686
AAACCGG:4049,2011.192,AAACCGG:3691
BFEEDGB:4050,2011.192,BFEEDGB:1908
BFEEDGB:4051,2011.192,BFEEDGB:2291
BFEEDGB:4052,2011.192,BFEEDGB:2292
BFEEDGB:4053,2011.192,BFEEDGB:2293
BFEEDGB:4054,2011.192,BFEEDGB:2299
BFEEDGB:4055,2011.192,BFEEDGB:2650
BFEEDGB:4056,2011.192,BFEEDGB:2652
BFEEDGB:4057,2011.192,BFEEDGB:2665
BFEEDGB:4058,2011.192,BFEEDGB:3026
BFEEDGB:4059,2011.192,BFEEDGB:3029
BFEEDGB:4060,2011.192,BFEEDGB:3032
BFEEDGB:4061,2011.192,BFEEDGB:3035
BFEEDGB:4062,2011.192,BFEEDGB:3039
BFEEDGB:4063,2011.192,BFEEDGB:3041
BFEEDGB:4064,2011.192,BFEEDGB:3354
BFEEDGB:4065,2011.192,BFEEDGB:3361
BFEEDGB:4066,2011.192,BFEEDGB:3365
BFEEDGB:4067,2011.192,BFEEDGB:3368
BFEEDGB:4068,2011.192,BFEEDGB:3700
BFEEDGB:4069,2011.192,BFEEDGB:3701
BFEEDGB:4070,2011.192,BFEEDGB:3707
BFEEDGB:4071,2011.192,BFEEDGB:3712
DEACAEF:4072,2011.192,DEACAEF:2688
DEACAEF:4073,2011.192,DEACAEF:2708
DEACAEF:4074,2011.192,DEACAEF:3051
DEACAEF:4075,2011.192,DEACAEF:3063
DEACAEF:4076,2011.192,DEACAEF:3069
DEACAEF:4077,2011.192,DEACAEF:3070
DEACAEF:4078,2011.192,DEACAEF:3389
DEACAEF:4079,2011.192,DEACAEF:3397
DEACAEF:4080,2011.192,DEACAEF:3400
DEACAEF:4081,2011.192,DEACAEF:3719
DEACAEF:4082,2011.192,DEACAEF:3722
DEACAEF:4083,2011.192,DEACAEF:3723
DEACAEF:4084,2011.192,DEACAEF:3735
DEACAEF:4085,2011.192,DEACAEF:3737
DEACAEF:4086,2011.192,DEACAEF:3739
DEACAEF:4087,2011.192,DEACAEF:3747
ADCEFFB:4088,2011.2112,ADCEFFB:1986
ADCEFFB:4089,2011.2112,ADCEFFB:1990
ADCEFFB:4090,2011.2112,ADCEFFB:2016
ADCEFFB:4091,2011.2112,ADCEFFB:2338
ADCEFFB:4092,2011.2112,ADCEFFB:2343
ADCEFFB:4093,2011.2112,ADCEFFB:2364
ADCEFFB:4094,2011.2112,ADCEFFB:2366
ADCEFFB:4095,2011.2112,ADCEFFB:2372
ADCEFFB:4096,2011.2112,ADCEFFB:2376
ADCEFFB:4097,2011.2112,ADCEFFB:2378
ADCEFFB:4098,2011.2112,ADCEFFB:2383
ADCEFFB:4099,2011.2112,ADCEFFB:2385
ADCEFFB:4100,2011.2112,ADCEFFB:2386
ADCEFFB:4101,2011.2112,ADCEFFB:2393
ADCEFFB:4102,2011.2112,ADCEFFB:2394
ADCEFFB:4103,2011.2112,ADCEFFB:2395
ADCEFFB:4104,2011.2112,ADCEFFB:2416
ADCEFFB:4105,2011.2112,ADCEFFB:2418
ADCEFFB:4106,2011.2112,ADCEFFB:2419
ADCEFFB:4107,2011.2112,ADCEFFB:2423
ADCEFFB:4108,2011.2112,ADCEFFB:2428
ADCEFFB:4109,2011.2112,ADCEFFB:2711
ADCEFFB:4110,2011.2112,ADCEFFB:2721
ADCEFFB:4111,2011.2112,ADCEFFB:2723
ADCEFFB:4112,2011.2112,ADCEFFB:2726
ADCEFFB:4113,2011.2112,ADCEFFB:2727
ADCEFFB:4114,2011.2112,ADCEFFB:2730
ADCEFFB:4115,2011.2112,ADCEFFB:2731
ADCEFFB:4116,2011.2112,ADCEFFB:2732
ADCEFFB:4117,2011.2112,ADCEFFB:2735
ADCEFFB:4118,2011.2112,ADCEFFB:2736
ADCEFFB:4119,2011.2112,ADCEFFB:2746
ADCEFFB:4120,2011.2112,ADCEFFB:2757
ADCEFFB:4121,2011.2112,ADCEFFB:2767
ADCEFFB:4122,2011.2112,ADCEFFB:2773
ADCEFFB:4123,2011.2112,ADCEFFB:2774
ADCEFFB:4124,2011.2112,ADCEFFB:2781
ADCEFFB:4125,2011.2112,ADCEFFB:2782
ADCEFFB:4126,2011.2112,ADCEFFB:2783
ADCEFFB:4127,2011.2112,ADCEFFB:2787
ADCEFFB:4128,2011.2112,ADCEFFB:2796
ADCEFFB:4129,2011.2112,ADCEFFB:2798
ADCEFFB:4130,2011.2112,ADCEFFB:2805
ADCEFFB:4131,2011.2112,ADCEFFB:2807
ADCEFFB:4132,2011.2112,ADCEFFB:3073
ADCEFFB:4133,2011.2112,ADCEFFB:3074
ADCEFFB:4134,2011.2112,ADCEFFB:3078
ADCEFFB:4135,2011.2112,ADCEFFB:3079
ADCEFFB:4136,2011.2112,ADCEFFB:3088
ADCEFFB:4137,2011.2112,ADCEFFB:3089
ADCEFFB:4138,2011.2112,ADCEFFB:3091
ADCEFFB:4139,2011.2112,ADCEFFB:3094
ADCEFFB:4140,2011.2112,ADCEFFB:3102
ADCEFFB:4141,2011.2112,ADCEFFB:3103
ADCEFFB:4142,2011.2112,ADCEFFB:3105
ADCEFFB:4143,2011.2112,ADCEFFB:3108
ADCEFFB:4144,2011.2112,ADCEFFB:3124
ADCEFFB:4145,2011.2112,ADCEFFB:3132
ADCEFFB:4146,2011.2112,ADCEFFB:3135
ADCEFFB:4147,2011.2112,ADCEFFB:3146
ADCEFFB:4148,2011.2112,ADCEFFB:3148
ADCEFFB:4149,2011.2112,ADCEFFB:3150
ADCEFFB:4150,2011.2112,ADCEFFB:3154
ADCEFFB:4151,2011.2112,ADCEFFB:3157
ADCEFFB:4152,2011.2112,ADCEFFB:3404
ADCEFFB:4153,2011.2112,ADCEFFB:3414
ADCEFFB:4154,2011.2112,ADCEFFB:3417
ADCEFFB:4155,2011.2112,ADCEFFB:3419
ADCEFFB:4156,2011.2112,ADCEFFB:3420
ADCEFFB:4157,2011.2112,ADCEFFB:3422
ADCEFFB:4158,2011.2112,ADCEFFB:3426
ADCEFFB:4159,2011.2112,ADCEFFB:3433
ADCEFFB:4160,2011.2112,ADCEFFB:3437
ADCEFFB:4161,2011.2112,ADCEFFB:3438
ADCEFFB:4162,2011.2112,ADCEFFB:3439
ADCEFFB:4163,2011.2112,ADCEFFB:3445
ADCEFFB:4164,2011.2112,ADCEFFB:3447
ADCEFFB:4165,2011.2112,ADCEFFB:3448
ADCEFFB:4166,2011.2112,ADCEFFB:3449
