# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Mar 26 18:25:32 PDT 2020 [seed=1585272330389]
# -overwrite ncov-wa.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	default.clock.rate	default.treeLikelihood	default.branchRates	coalescent
185000	-44117.074391106464	-352.86275580962155	-43764.211635296844	0.11894013269639374	2020.0832456596534	12.283598253685204	1212.333987566622	106.64525408858259	6.520114551314372	0.2981303733201031	0.18109240641278904	0.1965010374081569	0.3242761828589507	0.029211988131517777	8.0E-4	-43764.211635296844	0.0	-333.3882411283759
190000	-44104.684480177326	-356.55825002656184	-43748.12623015077	0.10864814786029856	2020.0935376444895	12.604925588901326	1841.7959632251313	110.47307485544805	4.687556771426627	0.2972011220695673	0.17939708286196895	0.19767539374017873	0.3257264013282848	0.014143523679919938	8.0E-4	-43748.12623015077	0.0	-336.70754432115626
195000	-44131.26686136621	-362.4008708387272	-43768.86599052748	0.1151579563362212	2020.0870278360137	12.502390848852956	1291.8719569522573	106.93965587854512	7.5618318503837125	0.29635002091400514	0.18389922002550346	0.1973087614442145	0.3224419976162766	0.03071826635603087	8.0E-4	-43768.86599052748	0.0	-342.57205781185854
200000	-44118.78171071239	-364.62180330506584	-43754.159907407324	0.11286826286810578	2020.0893175294818	12.492847531338882	1104.9065335942043	104.71755156307836	5.481328435902121	0.2996648223612009	0.18159573738059415	0.19576711283470513	0.32297232742349957	0.004072226050667114	8.0E-4	-43754.159907407324	0.0	-345.7303879541904
205000	-44125.63856487094	-357.5437453832758	-43768.09481948766	0.1155304384555967	2020.0866553538942	12.495945459080428	1199.4109821034615	105.86220653387987	5.54111459581957	0.2963231526868179	0.18256442640633447	0.19409563248267517	0.3270167884241722	0.007564084850401371	8.0E-4	-43768.09481948766	0.0	-338.4295159088332
210000	-44121.694396092345	-371.6106822584372	-43750.083713833905	0.10791601089913526	2020.0942697814507	12.159603839485916	896.6553732943071	101.59847020233761	5.440968353282252	0.29607835746236877	0.18274147797578413	0.19858597563040456	0.32259418893144226	0.016423542938569305	8.0E-4	-43750.083713833905	0.0	-353.22539685099275
215000	-44082.55777603217	-360.5636323654336	-43721.994143666736	0.11391644702421912	2020.0882693453257	12.135077054878126	950.1857631736518	104.83439835665337	4.839865646838473	0.3059116989998959	0.1810153425069163	0.19242904986322706	0.3206439086299604	0.01929960167243353	8.0E-4	-43721.994143666736	0.0	-342.02501123314323
220000	-44066.8681948433	-351.92138727179815	-43714.946807571505	0.11224891150958488	2020.0899368808402	11.979017830943441	1006.0986556325174	106.48079559681264	5.970712166110496	0.2962805029128559	0.18321979714221534	0.1948758358942361	0.3256238640506924	0.03510224818643056	8.0E-4	-43714.946807571505	0.0	-332.84987165629553
225000	-44051.861480401174	-349.3554683106238	-43702.50601209055	0.1125356006206089	2020.0896501917293	11.969227637035003	1141.1079850112692	109.09817441758267	4.817794437881606	0.2994219246654544	0.18313300012914777	0.19360227313534684	0.32384280207005073	0.019823898299825397	8.0E-4	-43702.50601209055	0.0	-330.2526612808618
230000	-44016.74388747029	-336.3895646062801	-43680.35432286401	0.11060703529887964	2020.091578757051	11.862735396917039	922.2188700295875	107.2725927328136	5.380970624853267	0.2967625199290838	0.18070738053182536	0.1956073866403061	0.3269227128987844	0.022004024503775473	8.0E-4	-43680.35432286401	0.0	-317.56463319638993
235000	-44027.373067549015	-349.20112908627533	-43678.17193846274	0.1184781467369967	2020.0837076456128	12.368550071186048	1171.9574071119762	107.96571656723776	6.503174796226393	0.2970369537907906	0.18130165121285816	0.19685140262785653	0.3248099923684944	0.08936694954772235	8.0E-4	-43678.17193846274	0.0	-329.56409912852916
240000	-44018.04835366481	-365.5178048024203	-43652.53054886239	0.11331315863463644	2020.0888726337153	12.341689909237903	1716.8360378608031	112.58089449637674	5.37456563707877	0.2962089875061457	0.18096239967478736	0.19327903686173073	0.32954957595733586	0.06309956012429557	8.0E-4	-43652.53054886239	0.0	-345.32777599543124
245000	-44008.20300303514	-363.5158233445075	-43644.68717969063	0.11582278412833417	2020.0863630082215	12.631819001866482	2148.4798853134566	114.35685077701511	7.362135396245219	0.2952649614178581	0.18443113469913586	0.19215801370513333	0.3281458901778724	0.02665457116506787	8.0E-4	-43644.68717969063	0.0	-342.4541489412733
250000	-43995.37601598411	-355.8492975774689	-43639.52671840664	0.11369391728605209	2020.0884918750637	12.417376400081379	1888.2126498121931	113.39487851114836	5.117088021051912	0.29384070355402303	0.18246322151434613	0.19582863314151008	0.32786744179012034	0.04800212529929578	8.0E-4	-43639.52671840664	0.0	-335.5596933598913
255000	-43983.62002344939	-339.31739474917777	-43644.30262870021	0.11782136545292389	2020.0843644268969	12.472581893159422	1327.0898179579108	109.52277175620502	5.007786233803384	0.2966309474476381	0.18253015313924634	0.19537816593692042	0.3254607334761947	0.022144656472315526	8.0E-4	-43644.30262870021	0.0	-319.9076821885808
260000	-43988.795541506704	-357.958012418913	-43630.83752908779	0.12189248769560981	2020.0802933046543	12.304102073068671	2062.302529173152	116.07497440877931	5.55721390396589	0.3012496892547675	0.1818758059391201	0.19997621123975903	0.31689829356635296	0.04657632933403166	8.0E-4	-43630.83752908779	0.0	-337.2252206067385
265000	-43958.51430854136	-330.95725547719	-43627.55705306417	0.11829140133887918	2020.083894391011	12.474252066987846	2539.2318705146417	119.60096122087879	4.92573994060468	0.2964353596420357	0.1856506967762331	0.19596909297579476	0.32194485060593603	0.01597759763852343	8.0E-4	-43627.55705306417	0.0	-309.885386952785
270000	-43975.62044972683	-345.61621707346205	-43630.00423265337	0.1153198355201544	2020.0868659568296	12.375837195852935	2308.51869103935	117.63825034502578	5.196790838430003	0.29802121440175416	0.1835045152169194	0.19571437977385187	0.32275989060747406	0.022638383445570186	8.0E-4	-43630.00423265337	0.0	-324.74443790089543
275000	-43968.59251168983	-349.63932512056067	-43618.95318656927	0.11400760932459554	2020.0881781830253	12.362459146504031	2466.0947846068184	118.44370750272307	6.491255345619487	0.29614314182118406	0.18389818821109902	0.1949685449326767	0.3249901250350397	0.022131026658041394	8.0E-4	-43618.95318656927	0.0	-328.27986952538777
280000	-43987.18160401833	-357.6471494719549	-43629.53445454638	0.1089346321406261	2020.0932511602093	12.181235690127874	1763.3034779743616	112.78518548039658	5.199516721703491	0.2996533901671104	0.18175820406603327	0.19589376517066295	0.32269464059619285	0.04443166862746415	8.0E-4	-43629.53445454638	0.0	-337.4875131728752
285000	-43977.76641900548	-357.4800694450098	-43620.28634956047	0.11485330171914528	2020.0873324906306	12.146106276357887	1432.4106508845507	111.36972379472046	5.45235705049626	0.2967552837956744	0.18586070151875964	0.1971868219295892	0.3201971927559763	0.05040022870514295	8.0E-4	-43620.28634956047	0.0	-337.64781630157387
290000	-43974.643761223786	-348.01012074787536	-43626.63364047591	0.11703911856660364	2020.0851466737831	12.545520410311713	1393.917142599803	108.40954505151527	5.372111991712842	0.2957390071375564	0.18360017644081106	0.19799826342150117	0.32266255300013086	0.04971814384002767	8.0E-4	-43626.63364047591	0.0	-328.45538341308196
295000	-43982.26987368129	-352.4638543461466	-43629.80601933514	0.11940526727794272	2020.082780525072	12.71957753291573	1359.2911451765444	107.47788254982704	5.082559226967895	0.29810506855515617	0.1838130901704843	0.19312148788009154	0.32496035339426743	0.03308429696532586	8.0E-4	-43629.80601933514	0.0	-333.1247546974431
300000	-43954.102276008416	-358.5564382854674	-43595.54583772295	0.11029514977445391	2020.0918906425754	12.329381143296104	1634.3368239366669	111.28278866263896	6.258680695160078	0.29922084718123493	0.18564997257096258	0.19459527057417642	0.32053390967362555	0.030273278149805107	8.0E-4	-43595.54583772295	0.0	-338.3730211093123
305000	-43970.307820611095	-377.7036159049273	-43592.60420470617	0.11195968718657752	2020.0902261051633	12.089631767101645	1491.2226520187394	109.11309203480828	5.599217709261316	0.3002347202903322	0.1861439939639731	0.19277562915994328	0.3208456565857509	0.06076380528487544	8.0E-4	-43592.60420470617	0.0	-357.91767799841955
310000	-43942.19472923098	-354.7057401090648	-43587.48898912191	0.11440996668177358	2020.0877758256681	12.266701948710333	1089.2413684321248	107.50814538559032	5.019672942171159	0.29576863889416627	0.18817531507079574	0.19501285440744512	0.3210431916275925	0.07482297612000154	8.0E-4	-43587.48898912191	0.0	-335.618188037228
315000	-43964.40073378582	-372.90570831575826	-43591.49502547006	0.12124716600808677	2020.0809386263418	12.211303986984937	1167.9893500168182	107.31227108238286	6.138122356914007	0.29978141144897086	0.1835574583081947	0.19533357928888626	0.32132755095394777	0.0460989841523211	8.0E-4	-43591.49502547006	0.0	-353.4961912553203
320000	-43949.68526531157	-359.2048612723219	-43590.48040403925	0.12008195521299936	2020.0821038371369	12.18177499855714	1254.6581096349432	108.16564340027813	4.983814807808324	0.2989244947895347	0.180377513887273	0.19506557657073736	0.32563241475245464	0.03768952652093422	8.0E-4	-43590.48040403925	0.0	-339.9502837905306
325000	-43942.51761006587	-357.61043204521013	-43584.907178020665	0.11398931138683378	2020.088196480963	12.302662916219521	996.9592421578303	104.89478947617611	5.143827614941168	0.2962348816133567	0.18578303402661836	0.19035089467170432	0.32763118968832045	0.05075543965713834	8.0E-4	-43584.907178020665	0.0	-338.85128448281813
330000	-43951.424293056014	-368.2049794704548	-43583.219313585556	0.11624716810500214	2020.0859386242448	12.444192456079783	1288.122396489379	106.68590515143202	6.197506786993724	0.29894703240694653	0.18086780590625523	0.19762820253557425	0.32255695915122373	0.04701892514352671	8.0E-4	-43583.219313585556	0.0	-348.6826010941807
335000	-43929.05363347231	-360.8069119146019	-43568.246721557705	0.11709994204768825	2020.0850858503022	12.74473554046271	1040.9853917864652	102.88197134619533	5.601735650837167	0.2952299204825334	0.18301722800968542	0.19594307516910642	0.32580977633867464	0.07211132418503205	8.0E-4	-43568.246721557705	0.0	-341.96387195162805
340000	-43943.03456521939	-373.66154371368634	-43569.3730215057	0.12579418987941493	2020.0763916024705	12.439357557350718	1101.9292386791785	104.29424646343193	5.680091738762448	0.29655270204743317	0.18496267339706637	0.19533978096958035	0.3231448435859199	0.057060814254718185	8.0E-4	-43569.3730215057	0.0	-354.64619550212547
345000	-43905.371990612846	-368.8752086491769	-43536.496781963666	0.11606763273232297	2020.0861181596176	12.160025500190079	998.5883676956774	105.8364990465808	4.846523612871847	0.3006371745076734	0.1804004645805547	0.19794802778879286	0.3210143331229788	0.0611196162391972	8.0E-4	-43536.496781963666	0.0	-350.1083406272817
350000	-43869.37092290107	-361.4303023606875	-43507.94062054039	0.1057604452697978	2020.09642534708	11.750861328001163	712.1965957593071	102.74911208118701	5.045285092085826	0.2981919004921634	0.18285000178956207	0.1937547803303556	0.3252033173879189	0.05974877839965253	8.0E-4	-43507.94062054039	0.0	-343.3108252146248
355000	-43887.57764234985	-368.187693073197	-43519.38994927665	0.103865495423852	2020.098320296926	11.399238102368265	840.5513996396061	103.96011219202184	4.208574147144155	0.2981551428128442	0.18395877797582047	0.19354643438959415	0.3243396448217411	0.03711748058819922	8.0E-4	-43519.38994927665	0.0	-350.03552325757005
360000	-43869.203696638295	-357.7036470912038	-43511.50004954709	0.10613517891989822	2020.09605061343	11.729457253810272	1090.4021911327177	108.65537832296039	5.9289025515540725	0.29614905013015824	0.18351176281018206	0.19446252050823665	0.32587666655142317	0.06606653996026611	8.0E-4	-43511.50004954709	0.0	-338.30850481800167
365000	-43857.55948630135	-343.71632359952343	-43513.84316270182	0.100640566389369	2020.1015452259605	11.402867809057359	1401.0422335196456	113.50610376158922	5.993368700897455	0.30123616711759077	0.17873298097858217	0.19770105288237744	0.3223297990214497	0.09066945308286554	8.0E-4	-43513.84316270182	0.0	-323.539467573152
370000	-43837.908728855655	-325.4101337891822	-43512.49859506647	0.1060986789212304	2020.0960871134287	11.560707432598942	1228.9318379453134	113.25233431017733	6.7728869052318545	0.297895454999878	0.18016529168298798	0.19681411463761098	0.32512513867952314	0.02847239122349224	8.0E-4	-43512.49859506647	0.0	-305.3772878418302
375000	-43838.529197010954	-330.1978681837288	-43508.331328827226	0.11020069951402314	2020.0919850928358	11.576761901340204	1423.522768415885	116.89853892634508	4.537420540314916	0.2956157869929716	0.1849154030170565	0.19650725168418356	0.3229615583057885	0.047170511851004834	8.0E-4	-43508.331328827226	0.0	-310.2283156446255
380000	-43843.51112134283	-350.04029174521423	-43493.470829597616	0.1187837155376511	2020.0834020768123	11.600801089194253	1531.4135686909808	116.04281550743251	5.3284364437115705	0.29604838242904163	0.1813071556661579	0.19353989111132663	0.3291045707934739	0.018477940066142975	8.0E-4	-43493.470829597616	0.0	-329.8636206837987
385000	-43823.637587363475	-339.43502205208705	-43484.20256531139	0.10615927291188441	2020.096026519438	11.525483387592178	1179.7410283107074	114.26867115869003	4.885554716357034	0.29747394859064974	0.18451634237972767	0.1913804142218137	0.326629294807809	0.007571976438177409	8.0E-4	-43484.20256531139	0.0	-319.9114580196456
390000	-43823.13040939514	-351.25457298526396	-43471.875836409876	0.10362259395715312	2020.0985631983926	11.561635664431252	1332.6124443598264	113.73564777813007	5.697178509964353	0.3014453115430054	0.18102558765933002	0.19271922173890804	0.32480987905875663	0.004599529351848037	8.0E-4	-43471.875836409876	0.0	-331.38114146781743
395000	-43825.86967591591	-337.9209096844829	-43487.94876623142	0.11011342455234589	2020.0920723677975	11.861815137822722	1589.4010837868514	114.80802804270203	6.015511822712849	0.29872677872669884	0.18681523158078756	0.1955929746576558	0.3188650150348579	0.003964982722234168	8.0E-4	-43487.94876623142	0.0	-317.6321703040278
400000	-43784.54173756468	-335.6359209782633	-43448.90581658642	0.10816258588855886	2020.0940232064613	11.651761067625737	1434.859887139399	116.55078171774505	6.162476757383704	0.2967404886103984	0.18211420826094	0.19569882881765802	0.3254464743110037	0.01414415438489205	8.0E-4	-43448.90581658642	0.0	-315.3102377615642
405000	-43758.42540555488	-333.64153617301946	-43424.78386938186	0.10853886489622233	2020.0936469274536	11.100702614685336	914.9101327288702	111.44997034591306	4.667567268200661	0.29882504313554753	0.18377339957601382	0.19723498557540906	0.32016657171302976	0.03718659353278996	8.0E-4	-43424.78386938186	0.0	-314.6923766238241
410000	-43768.14453985653	-345.43603521605263	-43422.708504640475	0.10458311719747225	2020.0976026751523	11.18290220604728	1003.8523534215398	110.87292146786176	4.62451187030204	0.29963918818671387	0.17960298996283117	0.19408561799673907	0.32667220385371615	0.022107233339772665	8.0E-4	-43422.708504640475	0.0	-326.43903056935835
415000	-43755.473543521766	-336.6573916532455	-43418.81615186852	0.10219729539787667	2020.099988496952	11.030458076825864	892.5905723064848	112.15266371167836	4.721292670589521	0.29853822201741614	0.18618610950736958	0.19311480211715656	0.322160866358058	0.05365998740549211	8.0E-4	-43418.81615186852	0.0	-317.64362960199225
420000	-43739.380625383215	-330.87133209114364	-43408.509293292074	0.10659791730806946	2020.0955878750417	11.019595283038653	1397.8108594620978	118.2518313811483	4.82782306348928	0.3004471570314598	0.17919234275588894	0.19166166517633557	0.328698835036316	0.0456188267619955	8.0E-4	-43408.509293292074	0.0	-310.7469616237859
425000	-43725.89181075758	-326.7110469027344	-43399.18076385485	0.10158105985413607	2020.1006047324956	11.248461175251972	1172.0245028938152	115.44751746543082	4.80439452153557	0.299702895772979	0.18323423489278595	0.19401302143030852	0.3230498479039269	0.07452397983633016	8.0E-4	-43399.18076385485	0.0	-306.998894643362
430000	-43695.24794053326	-316.2545865885241	-43378.99335394474	0.10706491529919873	2020.0951208770507	11.298942221890147	1213.7993035988834	114.8018171345442	6.389573824485416	0.30348810210671695	0.1822123326702976	0.19207293957525537	0.32222662564773047	0.034451887950182426	8.0E-4	-43378.99335394474	0.0	-296.2047076062242
435000	-43711.68574196176	-322.69572449493046	-43388.99001746683	0.10078301140588052	2020.101402780944	11.20688153007138	1129.6231350997605	114.40888483616251	5.139365430787179	0.29865271324654	0.18125920234076767	0.19575524572642036	0.3243328386862722	0.037492401258693915	8.0E-4	-43388.99001746683	0.0	-303.09404824400315
