# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Aug 01 17:57:47 PDT 2020 [seed=1596329862853]
# -overwrite ncov-wa-clade.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	coalescent
19370000	-44154.474588160694	-471.771988673601	-43682.70259948709	0.10487649043437886	2020.0973093019154	10.377158895134146	34.703846423641664	69.55366371336503	5.206895017483836	0.30099840151231433	0.18581393030377136	0.19269068435073444	0.3204969838331803	0.08733482860003927	8.035806275107564E-4	-43682.70259948709	-462.05923620520497
19375000	-44124.42835654455	-439.5223236688977	-43684.90603287565	0.09976635666836298	2020.1024194356814	10.058353155160322	50.68960515808116	80.14540995964134	4.521301903813702	0.30139640708968135	0.17987132824263302	0.1944799740354924	0.3242522906321937	0.06054007976451532	7.157501799196206E-4	-43684.90603287565	-433.04734003106614
19380000	-44120.26747387677	-438.27498872788215	-43681.99248514888	0.10928021535089381	2020.0929055769989	10.416737133022961	63.82388133748013	83.72208900040187	5.84775082390541	0.2975685554606925	0.18457247166637616	0.19689323832192604	0.3209657345510058	0.22753433745429238	7.030374951405876E-4	-43681.99248514888	-431.0490073143358
19385000	-44109.54459467836	-431.9467337879959	-43677.59786089036	0.10631771122046671	2020.0958680811293	10.23507927851366	56.32309070728572	83.23746782504963	4.908666752680113	0.2975716091789036	0.18240662514768394	0.19420235997344895	0.325819405699964	0.35759113821353566	7.539252024753837E-4	-43677.59786089036	-422.8417603529907
19390000	-44130.02968796072	-443.8283293488413	-43686.20135861188	0.09390256850955576	2020.1082832238403	10.281821044761935	54.47028183629738	82.84440847861633	5.395025373295898	0.29776932488046876	0.1827219121625768	0.19472822611441018	0.32478053684254465	0.512753312529	7.276267884072567E-4	-43686.20135861188	-435.48069797868186
19395000	-44152.32501498192	-458.7914763374555	-43693.533538644464	0.11335633937770882	2020.088829452972	10.648822175964641	57.26900283184135	81.6183148358836	5.052286757146628	0.297715629767317	0.18240090843771073	0.19591209752646455	0.3239713642685081	0.7125780777966635	7.539718908948231E-4	-43693.533538644464	-449.0165036445802
19400000	-44121.989235727284	-432.7739984258732	-43689.21523730141	0.10436062128174023	2020.097825171068	10.36593949818926	74.04261858273941	88.0836300324314	5.075424348098864	0.2983732469041591	0.18345826348045266	0.19422584659580258	0.32394264301958614	0.4945457352382883	7.336532499590988E-4	-43689.21523730141	-423.575710307016
19405000	-44142.422691935164	-454.7073763816253	-43687.71531555354	0.11184993008853467	2020.0903358622613	10.464620970899833	56.48538326067945	82.79211213177383	4.770441551031375	0.3010748631423826	0.17878544539046975	0.1960617591005312	0.324077932366617	0.9847102445309331	7.645303212882708E-4	-43687.71531555354	-443.9161207648215
19410000	-44154.946644898395	-466.76854192273635	-43688.17810297566	0.11595487450192776	2020.0862309178478	10.78587624099609	55.4334806295338	80.25320951334845	5.373226487239903	0.30010122139893874	0.181770366870384	0.1917631276500048	0.326365284080673	0.7346093449945492	7.028427710189053E-4	-43688.17810297566	-459.0558660948294
19415000	-44147.37498112181	-462.0271286670668	-43685.34785245474	0.11470725647393062	2020.087478535876	10.983826363617796	60.0917167078297	80.05460743084845	5.394638254635392	0.29647925482602255	0.1830375094061801	0.19496074125063106	0.32552249451716686	0.19244128834170757	7.081116669319974E-4	-43685.34785245474	-455.11839172486003
19420000	-44152.040177528965	-476.2187555582191	-43675.821421970744	0.10679272389913722	2020.0953930684507	11.15932230486675	93.94354154591558	86.24986621857714	4.580472195307475	0.2988734994734134	0.18343136916237873	0.19571995530212635	0.3219751760620821	0.3815271811073138	7.00591431332782E-4	-43675.821421970744	-468.45867978563723
19425000	-44168.90207547607	-492.8232405669408	-43676.07883490913	0.11570690163974064	2020.0864788907102	11.557180586380388	97.6316902992526	84.6715347875466	5.297704190232674	0.2972183697296489	0.1838501033781083	0.19787996427235502	0.3210515626198883	1.1201089553386898	7.31379366728616E-4	-43676.07883490913	-482.27674370293977
19430000	-44168.970574119674	-485.4756951718436	-43683.49487894783	0.11535715491712681	2020.0868286374327	11.021459029202035	76.94615326528148	82.1621608066888	4.279072465933452	0.2976544168183446	0.18313995839351294	0.1945060879865035	0.32469953680163954	0.3999712698227472	7.622192103591878E-4	-43683.49487894783	-475.75789355476104
19435000	-44177.73555774199	-493.2847737984191	-43684.45078394357	0.10626611668677895	2020.095919675663	11.087976081050003	50.09170403317602	74.00514642890923	4.447072026308996	0.29906578518045784	0.1794433112122761	0.19556516090523435	0.3259257427020323	0.7088239980644206	7.308542378121554E-4	-43684.45078394357	-485.3296201230336
19440000	-44172.626474828925	-482.99582628840255	-43689.63064854052	0.1243015738186952	2020.0778842185312	10.737255620141477	31.24158681901642	67.09746685235778	4.832118929016658	0.29771257454988986	0.17892099008029433	0.19545028336654316	0.3279161520032733	0.12985232242392705	7.8302744272509E-4	-43689.63064854052	-474.65199104911306
19445000	-44187.49054624676	-502.0758220538684	-43685.41472419289	0.12370494808047437	2020.0784808442693	11.125392561800407	32.06716033027013	65.46783500827331	4.779867224797791	0.2981930796331595	0.1787970557349299	0.19772976898107303	0.3252800956508383	0.2633425172451454	7.838182958625131E-4	-43685.41472419289	-493.49690692075603
19450000	-44193.74030531425	-503.66513585862924	-43690.07516945562	0.12874977182550773	2020.0734360205242	11.111718832707275	30.742860030123342	63.38498783409302	4.746158910666418	0.29799729458467156	0.1790165122403888	0.19655373752422484	0.3264324556507155	0.9886361749883408	6.695457251732239E-4	-43690.07516945562	-498.3353514761551
19455000	-44192.37015289371	-507.7881277537191	-43684.58202513999	0.13112932596649937	2020.0710564663834	11.325673977875123	40.86540038978731	68.22767584161855	5.600281229592026	0.294737494055177	0.18253826161733527	0.1966008981179559	0.32612334620953254	0.05341068218080625	7.1933660346148E-4	-43684.58202513999	-501.8679744155666
19460000	-44189.97416080504	-506.979060758089	-43682.99510004695	0.11755083943842644	2020.0846349529113	11.163309664180066	42.9206147226395	69.30870608130796	5.593323407304242	0.2983907453509201	0.1790316193327824	0.1955085210970183	0.3270691142192799	1.2724439306882924	7.54338636918921E-4	-43682.99510004695	-497.0214386923366
19465000	-44207.17676782415	-521.6773834180906	-43685.49938440606	0.1119738814040111	2020.0902119109458	11.569849894621973	43.8457189266979	68.28308496516334	5.50756627171708	0.3008335709170586	0.18102788724541516	0.19621664096325409	0.3219219008742729	1.3684664839971372	7.209563342857703E-4	-43685.49938440606	-512.9987736964988
19470000	-44200.62932754885	-497.02566580082555	-43703.60366174803	0.11227565402367214	2020.089910138326	11.183588721142426	37.506415779011746	67.6174195469867	6.770912454344277	0.2993769015670404	0.1825243167774458	0.19264846856100637	0.32545031309450817	0.3135009534251841	6.687913685816262E-4	-43703.60366174803	-492.07119267891943
19475000	-44194.367869815076	-514.0987567160175	-43680.26911309906	0.11966633268172261	2020.0825194596682	11.397453516799645	29.994025051661353	63.18419204991739	4.359704493602405	0.295052521903224	0.18830545602984858	0.19546469838706676	0.3211773236798614	0.3165485606999609	7.447045205264693E-4	-43680.26911309906	-507.6032562930323
19480000	-44210.88821540718	-533.6105213270741	-43677.27769408011	0.12524060404134013	2020.0769451883084	11.58874227573049	34.343900537044924	63.09490125902931	5.601258236384425	0.2976069289820044	0.1838446966339357	0.19356192218410861	0.32498645219995204	0.47294782645360656	7.208852033484998E-4	-43677.27769408011	-527.2829872618856
19485000	-44240.15097500285	-552.9282660918493	-43687.222708911	0.13609409942839856	2020.0660916929214	12.151870736499296	38.60781617478861	60.29924633222184	5.501858057606216	0.3003594445302048	0.18096138945751328	0.19162388171423814	0.3270552842980446	2.8933627387880207	6.371404910926352E-4	-43687.222708911	-544.1450229444032
19490000	-44258.54222956763	-566.3630291678461	-43692.17920039978	0.13058465415036566	2020.0716011381994	12.706993526768994	40.95845015262059	61.36358243755967	5.066783900411253	0.2955959541879717	0.185961006581225	0.19313489092619582	0.3253081483046083	0.9598895603691251	6.52090385981495E-4	-43692.17920039978	-561.16252436412
19495000	-44256.47619687138	-573.8638933652102	-43682.61230350617	0.12778054516562665	2020.0744052471841	12.882547440392672	51.86768590547326	63.59716864965204	5.438074597329392	0.3031803877519377	0.1829784163922206	0.19364774085744466	0.3201934549983979	0.21237278969307186	6.947881258470508E-4	-43682.61230350617	-568.5003864922797
19500000	-44242.06342458382	-559.2335667062416	-43682.82985787758	0.12538761028783713	2020.076798182062	12.469902767533108	36.464296070607354	61.046791286840055	6.2848306229526685	0.2964801012520485	0.1833462623729928	0.19547028487161658	0.32470335150334295	0.5965663750516226	6.534245209977449E-4	-43682.82985787758	-554.5745340469083
19505000	-44241.71823856234	-562.3205964474641	-43679.39764211488	0.136766719548422	2020.0654190728014	12.602211863279575	50.07493468745165	64.98150964167782	6.513839917195767	0.29616735250381016	0.18143163265019502	0.19800659463559572	0.3243944202104	2.724108770018867	6.817633682870936E-4	-43679.39764211488	-552.036174697381
19510000	-44229.54972587054	-542.852395843874	-43686.69733002667	0.12252200555440206	2020.0796637867954	12.454389557121994	57.61731092066523	69.34941176720667	4.523633661341943	0.2954608953531319	0.18437016408485524	0.1936770651851893	0.32649187537682445	0.6800000008470654	6.026548043361793E-4	-43686.69733002667	-538.1281102523714
19515000	-44235.19977355274	-558.1466706355533	-43677.05310291718	0.14920305059342212	2020.0529827417565	12.251798536987872	32.49446281858094	61.08265752563672	4.507780237640532	0.2919750425770752	0.18301751264876862	0.1975793589424225	0.3274280858317346	0.7408921494585989	7.226857526161011E-4	-43677.05310291718	-551.6869626062097
19520000	-44259.73059675184	-577.0580198435305	-43682.67257690831	0.1176963360490052	2020.0844894563008	12.423835587521113	39.92719339450805	60.21347643892012	4.8921425023300635	0.29878929032329904	0.1838173770826307	0.19174920825801975	0.32564412433605133	0.7116171072273443	6.858090989527318E-4	-43682.67257690831	-571.6265899576229
19525000	-44256.345620914384	-569.5487318336587	-43686.796889080724	0.11437269008820812	2020.0878131022616	12.187137455742048	50.26569090497307	65.96489596475206	5.153607948483308	0.2956843847406062	0.17811117235889898	0.19680487020892445	0.32939957269157116	1.8298299883742997	6.893336311000202E-4	-43686.796889080724	-561.1133149885836
19530000	-44268.4193294919	-573.7203377898542	-43694.69899170205	0.11645060159057205	2020.0857351907594	12.485962356311283	39.32340715923207	62.034855675654455	4.3655464552463235	0.29396970917258275	0.18118639425886032	0.20228521032548685	0.3225586862430709	0.36604070269381156	6.690921829799295E-4	-43694.69899170205	-569.5283004202485
19535000	-44250.10782825853	-555.9171136531139	-43694.190714605415	0.1485462598679783	2020.0536395324818	12.330407343638111	40.40257493221567	61.66323545252222	5.825158613479587	0.29676680281046375	0.1822681576073497	0.20089604362340957	0.32006899595877775	0.32669402212274073	6.620511056688223E-4	-43694.190714605415	-551.5614712800228
19540000	-44253.16158524311	-561.5872675112068	-43691.57431773191	0.1360365446662342	2020.0661492476836	12.591652400458788	41.4776887042056	63.12364323661142	4.1398697527490285	0.2994625192973733	0.1812807704772096	0.19699005019279076	0.32226666003262716	0.279388618202404	6.747020705760067E-4	-43691.57431773191	-557.3654011571791
19545000	-44252.69207994354	-557.1755318676595	-43695.51654807588	0.14202135644078928	2020.060164435909	12.65794472245361	53.037502050173586	66.27545569584166	4.155224399640994	0.300282572448097	0.18468825330885139	0.19361493984784003	0.32141423439521244	0.3080936209150189	6.126767195443343E-4	-43695.51654807588	-553.5254507565354
19550000	-44263.330233544344	-564.8036779057276	-43698.526555638615	0.12589597078597875	2020.076289821564	12.70791387924559	44.36703739846242	62.06916255026854	4.749181778705598	0.2980461531465681	0.18061851717907926	0.19229794847752293	0.3290373811968305	0.019049063273596813	6.921534901365425E-4	-43698.526555638615	-560.375519484505
19555000	-44247.2322832162	-559.33073618995	-43687.90154702625	0.14300130340849546	2020.0591844889414	12.309309130561559	37.73554947839706	60.05672930451055	4.844873456458287	0.2977520344160099	0.1817627788297667	0.19553151210071887	0.3249536746535054	0.5363531496247694	6.209745468875838E-4	-43687.90154702625	-555.6949748439833
19560000	-44258.24793452677	-576.8089092269166	-43681.43902529986	0.12115218573642718	2020.0810336066133	12.693619227281957	33.242043927698276	56.394213628524255	5.254465773368409	0.2956189674885294	0.1854001079051673	0.2000784105979814	0.31890251400832276	0.21147909899405895	6.345593257827596E-4	-43681.43902529986	-573.8684059854063
19565000	-44248.797812019104	-574.4008498752922	-43674.39696214381	0.12764888704512578	2020.0745369053047	12.617719232576771	44.68132755610778	61.64779718934002	3.7290164669724297	0.2959448940461621	0.1811486762217551	0.1978063765693302	0.32510005316275353	0.4296620707329586	6.724032961751404E-4	-43674.39696214381	-570.0544623494609
19570000	-44252.36814896876	-571.5264180689137	-43680.84173089985	0.12377019248831203	2020.0784155998615	13.000977761326793	61.10896116810833	65.43040182778732	5.124551814401851	0.29500736148489165	0.18476087348971867	0.1982390587744146	0.32199270625097604	0.1820371198656647	7.153320763799196E-4	-43680.84173089985	-565.2821784125413
19575000	-44275.61653158919	-593.649208345158	-43681.96732324403	0.13218866879133945	2020.0699971235586	13.494662061174932	65.14031992246915	67.63190389730563	6.191678562924853	0.29894206466888346	0.18538382429406727	0.19450751922801887	0.3211665918090314	0.6916437978059156	6.637923462172637E-4	-43681.96732324403	-587.515004369777
19580000	-44268.997391322664	-588.0778362304117	-43680.91955509225	0.13090118099561568	2020.0712846113543	13.523034062425289	51.58875873074968	61.45560993731685	4.5685230204509155	0.3005381750207665	0.17884216269070352	0.19400807084442753	0.3266115914441035	0.3187330038841202	6.44919280126197E-4	-43680.91955509225	-584.1511101478663
19585000	-44293.768978676766	-594.6202208145087	-43699.148757862255	0.14857704648824974	2020.0536087458615	13.046071512712786	34.26667715683337	55.78920948286845	6.463349146377551	0.2974387508403367	0.18328483419605662	0.1955704392588902	0.32370597570471754	0.5934653959381196	7.068749515769414E-4	-43699.148757862255	-588.7219875059009
19590000	-44280.22321076407	-593.7249644171904	-43686.49824634688	0.12963292981382435	2020.072552862536	13.141116487083313	40.451740535793725	57.69044555273186	4.336532223782837	0.295422505207747	0.18087917151711322	0.19820544668989123	0.3254928765852496	1.5732802352207214	6.818833773834994E-4	-43686.49824634688	-586.956387902606
19595000	-44266.846220564876	-578.5715601829751	-43688.2746603819	0.1305416181184425	2020.0716441742313	12.795890487495623	37.85298189213842	58.642472588259906	5.381820747647288	0.2901973589752096	0.18724318944118493	0.19374957313851976	0.32880987844508675	0.147291472242221	7.048629192827151E-4	-43688.2746603819	-573.6532596597814
19600000	-44260.46521822371	-581.9472314531512	-43678.51798677056	0.13818056993069072	2020.0640052224192	13.001706569628375	39.3388000355073	58.50083259043597	7.687777936034748	0.2967903922052232	0.18198251300091908	0.19424792118896717	0.3269791736048916	0.20075736250376153	5.900245857382265E-4	-43678.51798677056	-578.4493829809763
19605000	-44259.41957133277	-568.146693907797	-43691.27287742498	0.13578080237892043	2020.0664049899708	12.549164794293441	28.037435738677303	54.10187609088548	5.474200449686762	0.3051513323267865	0.18283472541584023	0.194161976479412	0.3178519657779624	0.2765367710673447	6.59860141116044E-4	-43691.27287742498	-564.8432228553326
19610000	-44225.861978079636	-545.3183979175622	-43680.54358016208	0.12571211421249906	2020.0764736781373	12.337377050298674	41.55020288327621	63.36565465890655	5.138785042259492	0.2983959277644198	0.17803655044613342	0.19869228242938125	0.3248752393600666	0.023779626355338424	6.669538847994948E-4	-43680.54358016208	-541.5071089629242
19615000	-44246.18356105719	-570.5153527062444	-43675.668208350944	0.14518886892716829	2020.0569969234227	12.955603423969674	48.85068827547156	64.21869114514682	5.686922759854892	0.2957269650522908	0.18010420043512304	0.19505232429643715	0.3291165102161501	0.16755181467734473	6.396344045995194E-4	-43675.668208350944	-566.6007057792427
19620000	-44250.13169365247	-568.5536745491441	-43681.57801910333	0.1306755235420426	2020.0715102688077	12.673002077805272	44.16013791706699	65.0736259203383	5.457360378300566	0.2976571053926766	0.1811421992885276	0.1935240293378788	0.32767666598091816	0.06472843493705212	6.590811541552082E-4	-43681.57801910333	-564.5975790390128
19625000	-44261.884802718596	-568.2899476685882	-43693.59485505001	0.13792287627534217	2020.0642629160745	12.996518899083737	54.12514395344858	65.06102342461958	5.05123919388032	0.3003624656769603	0.17943735566285432	0.19619462525316572	0.3240055534070208	0.22046804245048285	6.689467228762841E-4	-43693.59485505001	-563.640153838012
19630000	-44242.2047765928	-565.5691916034012	-43676.635584989395	0.1300724132695919	2020.0721133790803	12.976220138827252	62.67384054031396	68.57875808882714	5.186254709080869	0.29076002788338917	0.18619698251420944	0.19712023104574417	0.3259227585566583	0.16785563177494614	6.89533636094694E-4	-43676.635584989395	-560.021587562672
19635000	-44281.95492373653	-593.0303646390664	-43688.92455909746	0.14255359057249445	2020.0596322017773	13.432598954496514	50.836318832808224	61.40944152950231	5.340766998139754	0.2963680514643267	0.18361735530557177	0.19830844060897992	0.32170615262112273	0.2925017523836371	5.932214521198145E-4	-43688.92455909746	-589.453478699311
19640000	-44279.735887203125	-589.1056150954661	-43690.63027210766	0.1290284628189367	2020.0731573295309	12.97024677211895	48.49571829209145	63.212145453369395	5.971545324123984	0.29857295355035485	0.17837903172920838	0.1936776029665219	0.3293704117539159	0.44456037443830426	6.865550704242613E-4	-43690.63027210766	-583.5040400037628
19645000	-44299.59034718109	-599.8927809638736	-43699.69756621721	0.12843414392610505	2020.0737516484237	13.796188718118412	72.40497471482868	66.72417431564186	6.303647742741715	0.29859495040059186	0.17992132885572093	0.19443741460355238	0.3270463061401358	0.245941981345523	6.880831117019522E-4	-43699.69756621721	-593.867098696779
19650000	-44293.69809116404	-593.8425800952	-43699.85551106884	0.13875749206987015	2020.06342830028	13.50000310206116	44.420712999962575	57.34122666120561	4.961796937041311	0.3002373808075892	0.1822888895930976	0.1955750345558564	0.32189869504345775	0.03731752748070659	5.917945744291815E-4	-43699.85551106884	-591.2476342075544
19655000	-44302.37707577546	-612.0790339273341	-43690.298041848124	0.14528565889829465	2020.0569001334516	14.023504910663874	68.00316495271355	64.58665533477205	5.331688869993073	0.2940605873756451	0.18696687950142976	0.19601922121204648	0.32295331191087967	0.5496948453910921	6.610955619905228E-4	-43690.298041848124	-606.6262539947595
19660000	-44293.63220446707	-612.5708410155672	-43681.0613634515	0.14388732292133877	2020.0582984694286	14.154343938823438	78.06669732197166	66.73483533946653	4.403705095380455	0.3005153751622994	0.18154166438640015	0.1993403925959477	0.31860256785535385	0.03512288221783057	6.225241698057137E-4	-43681.0613634515	-608.7889187940698
19665000	-44311.37832038981	-615.2593120373056	-43696.11900835251	0.14282984302496565	2020.059355949325	14.295695791096376	68.32620155344944	63.31973868808179	4.838299742136711	0.29766199322273285	0.18283940216563274	0.19264635108134778	0.3268522535302878	0.24574567600563724	6.613981024266273E-4	-43696.11900835251	-610.6045418624129
19670000	-44320.0357474937	-629.1991229121027	-43690.83662458159	0.14139440913647985	2020.0607913832134	15.115280156871707	82.59195498505929	62.89900874706494	4.914557360058118	0.29601892179941075	0.17987756982393974	0.1946735383490114	0.32942997002763924	0.24687570197599626	5.966836756028147E-4	-43690.83662458159	-625.1398922613739
19675000	-44309.132661768024	-607.9735425594065	-43701.15911920862	0.14017896164970883	2020.0620068307	14.193038176770816	90.7406439148256	67.35033729349989	6.18166413030735	0.2921414054477401	0.1879703219369345	0.19382686714619002	0.32606140546913653	0.08245552688461633	6.253182076058167E-4	-43701.15911920862	-603.3581504217497
19680000	-44291.209439328275	-602.8632007706541	-43688.34623855762	0.11947446336341935	2020.0827113289863	14.653660874943709	91.27607669977954	66.08689435079125	4.45379286791905	0.29955052270026433	0.18327327822729392	0.1945276025799792	0.32264859649246375	1.4013941417514955	6.0041754974355E-4	-43688.34623855762	-596.3220789141825
19685000	-44287.30028470436	-600.4804987639402	-43686.81978594042	0.132785546858427	2020.0694002454914	14.496131842306758	105.17087587147962	70.88208266760698	5.10762538590204	0.296891768573535	0.1871614938141038	0.19618296616125344	0.31976377145110896	0.48517250353974706	5.796201820065227E-4	-43686.81978594042	-595.100509629469
19690000	-44265.36259633187	-584.9740435908857	-43680.38855274099	0.11627082816597396	2020.0859149641838	14.185680344387821	105.89051245073885	71.82781487182935	4.182773015895204	0.30033719685882565	0.18217657770681597	0.19861914979703238	0.3188670756373272	0.24106578648952065	5.835742082452496E-4	-43680.38855274099	-580.30669097378
19695000	-44279.330708372676	-593.727899227462	-43685.60280914522	0.12555593836109052	2020.0766298539888	13.949979195488853	115.27249024449475	75.26093008170936	6.088167827030182	0.29014735093249333	0.18217657770681597	0.20137852106372123	0.32629755029697066	0.049122579114549515	6.605340679998405E-4	-43685.60280914522	-587.8096819697428
19700000	-44288.62428538081	-585.091003425713	-43703.5332819551	0.12104256320340549	2020.0811432291464	13.839700350186845	101.2255793756467	71.45764556754027	4.183406774406744	0.29817495966754165	0.18410207693887257	0.1940779542662259	0.3236450091273611	0.3190647658700208	6.48592845037484E-4	-43703.5332819551	-579.8061488386132
19705000	-44282.639257655	-580.7880308107598	-43701.851226844235	0.12008484983845692	2020.0821009425115	13.77091471380515	127.41494341512708	77.7818097294426	5.0935663348500455	0.2965508308081386	0.18241598473476786	0.19225494777633115	0.32877823668076367	0.08994740869988761	6.831193882221786E-4	-43701.851226844235	-574.1659075333996
19710000	-44253.714321279076	-563.4337043265984	-43690.28061695248	0.13110603110201605	2020.0710797612478	13.380962276811397	84.5929663947678	71.60591150595133	4.531543165597052	0.29761692898159514	0.1806541394769383	0.19892263599821938	0.3228062955432484	0.15247773169167905	6.239664783289528E-4	-43690.28061695248	-558.9850654641313
19715000	-44282.36782069874	-577.9275224771924	-43704.44029822155	0.1265247981932327	2020.0756609941566	13.46663733185323	76.25793116464442	69.8358789124016	5.206505342134042	0.2985279366920725	0.1828936065979005	0.19448489538705033	0.32409356132297784	0.19539287330037639	6.471569102485318E-4	-43704.44029822155	-573.0792200425795
19720000	-44271.27310620345	-580.8493679031715	-43690.42373830028	0.12121949560931003	2020.0809662967406	13.605077262049043	83.98677598380321	70.11836629187749	4.062381073550348	0.2962225266985088	0.1892219167116236	0.19497966778846076	0.3195758888014081	0.9291553418195315	6.006971700676026E-4	-43690.42373830028	-575.251299164666
19725000	-44272.85179950173	-574.9613552189148	-43697.89044428281	0.11856107075795583	2020.0836247215918	13.357913103857799	101.81411566691868	75.9024013001545	5.424997189966544	0.29800758774867614	0.18708870954531628	0.19201748696659557	0.3228862157394133	1.5846227158949018	6.751743081700423E-4	-43697.89044428281	-565.8924616815575
19730000	-44256.13453337103	-564.8441043370192	-43691.29042903401	0.12617877866970434	2020.07600701368	13.225613440550093	100.64555137992528	76.24177957019921	3.909799901501922	0.30433043365836954	0.1810616717029082	0.1960664098808727	0.31854148475785093	0.2840624040449593	6.855890530390679E-4	-43691.29042903401	-558.5077170041686
19735000	-44259.60880015215	-564.6995735784996	-43694.90922657365	0.12184313745185925	2020.080342654898	13.862756341232922	138.62058996166817	79.14105717083993	3.77024341461591	0.2992987588619595	0.18183952262888006	0.19526849087583367	0.32359322763332815	0.5830692925699914	6.291598917360519E-4	-43694.90922657365	-558.4668466981508
19740000	-44254.324584280985	-563.3202604475136	-43691.00432383347	0.12100609346315891	2020.0811796988867	14.005380745817117	143.58187880127107	79.40358515463163	5.7186761052682025	0.2952614501437622	0.18352403695159503	0.19919383055404735	0.3220206823505967	0.046053189417696976	6.034421365052892E-4	-43691.00432383347	-557.7627965211511
19745000	-44267.538149458625	-573.0003864661078	-43694.53776299252	0.12338451947878049	2020.078801272871	14.233250019645563	156.59709963533865	79.83881409999468	4.671807355499301	0.29713682810905656	0.1801327946163439	0.1968503049366865	0.3258800723379142	0.09999011555159956	6.296587836883514E-4	-43694.53776299252	-567.2497145301425
19750000	-44265.63926597694	-570.878413900143	-43694.7608520768	0.12402041261659669	2020.0781653797333	14.093221749063886	122.67844316229896	76.97302920451396	5.418941976553659	0.30065621522100117	0.18142224072621754	0.1925575037876582	0.32536404026512433	0.15075095117281279	6.687350991763224E-4	-43694.7608520768	-564.543656541728
19755000	-44260.179680444904	-570.205306254824	-43689.97437419008	0.1231661386864858	2020.0790196536634	13.767537015791005	90.10164272679481	71.54817333161309	5.406879052669147	0.297539229841554	0.18393743057141188	0.19194204466818837	0.3265812949188469	0.1252543781584051	6.854530601118036E-4	-43689.97437419008	-564.1783452670833
19760000	-44270.20195384445	-567.6292988626217	-43702.57265498183	0.12738936012814808	2020.0747964322218	13.343840647190495	78.21535434870303	71.37463418154827	3.6322130650289917	0.29780985955359957	0.18369784298318648	0.19584970716781339	0.3226425902954017	0.7941752385677362	7.108106302831332E-4	-43702.57265498183	-560.128735410356
19765000	-44237.10557132165	-551.9845510007284	-43685.12102032092	0.12964857255188314	2020.072537219798	13.19249771358945	105.49178519536831	77.77056372767207	4.087814270488078	0.300238520302953	0.18305947619578505	0.19290323421892788	0.3237987692823352	0.06160733212353262	5.855342679888949E-4	-43685.12102032092	-547.3619221117008
19770000	-44226.65908162019	-545.4076879861817	-43681.25139363401	0.12670824564527286	2020.0754775467046	12.914364819999843	101.77804241236034	77.73432216598401	4.8067081247158345	0.30168250188141993	0.18324935995940334	0.19091481071431782	0.3241533274448601	0.8117628614229593	7.234871380515135E-4	-43681.25139363401	-536.3155597162419
19775000	-44228.82986898857	-537.1262701649929	-43691.70359882358	0.12315782214936573	2020.0790279702005	12.701413200260017	98.85352054781595	79.2973878651857	5.173767068607007	0.3017887666571122	0.18295137751028476	0.1944484915958248	0.3208113642367795	0.1691454664203345	7.046006348642583E-4	-43691.70359882358	-529.8626496887084
19780000	-44217.81225354605	-526.9071144469027	-43690.905139099144	0.11361706556898862	2020.0885687267807	12.885044652326355	150.1805846791162	86.35670162934458	5.637819670608838	0.29593193722594535	0.18225665392371684	0.19348304136942804	0.32832836748091093	0.05164710979075157	6.55253809387623E-4	-43690.905139099144	-520.1751086718398
19785000	-44225.134069842	-520.2456043495372	-43704.88846549246	0.10986639296985559	2020.09231939938	12.712413542425866	146.7171477253144	86.47089280116185	5.858240984862299	0.2928594517390099	0.18557963343690873	0.19343396265297544	0.3281269521711071	0.25698882009315566	7.006542329736596E-4	-43704.88846549246	-511.79185204233
19790000	-44214.03389059144	-525.6584007922054	-43688.37548979923	0.11293935923386031	2020.089246433116	12.498350882452687	127.3822528957247	84.42230942281566	4.9653906895554645	0.2991133950941901	0.18213132079834124	0.19225028370975458	0.3265050003977152	0.5297628651865104	6.551000639930922E-4	-43688.37548979923	-518.4954861006664
19795000	-44224.981446750084	-524.4685617853352	-43700.51288496475	0.11317824036449671	2020.0890075519853	12.150161340967294	78.95049937394764	77.27722606757258	4.623372472270859	0.29537513169128765	0.18348019112352962	0.19585048954814607	0.3252941876370378	0.4286032482654203	6.924221804021981E-4	-43700.51288496475	-517.6622266025747
19800000	-44235.13366662348	-528.1225174501365	-43707.01114917334	0.12597777265858126	2020.0762080196912	12.466846146792069	70.937436958973	72.77448345605326	5.769907494001204	0.2969957325643524	0.18567318497716698	0.1955015700653452	0.32182951239313656	0.06255420486322226	6.944433986578245E-4	-43707.01114917334	-522.0764734829559
19805000	-44219.99766621448	-523.2531248846395	-43696.74454132984	0.11334181654255533	2020.0888439758073	12.424930599999248	110.59536860822541	83.05334110738436	4.857244186580146	0.2996150396909105	0.18133163637981994	0.196767044156023	0.32228627977324764	1.1588003362835482	7.314962442032116E-4	-43696.74454132984	-512.688962911419
19810000	-44182.393281246055	-503.85065309782993	-43678.54262814823	0.10842322661945142	2020.0937625657305	11.86476543712358	121.97410185454446	86.61716950922172	5.312130639912575	0.2977939583243565	0.18392984525159403	0.1971406191138021	0.3211355773102485	0.8876968394650758	7.189094684881231E-4	-43678.54262814823	-493.8472491874237
